Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
9	4800	1.939582347869873	0.2922356128692627	1062.946044921875	0.5571292638778687	703.5335083007812	0.3369904	0.11926477	0.7757166624069214	False
10	4900	0.7752735614776611	0.29031991958618164	1060.06982421875	0.4233134388923645	703.4146118164062	0.33822212	0.14617974	0.5354992151260376	False
10	5000	1.4145112037658691	0.28987717628479004	997.8349609375	0.26715636253356934	702.5054321289062	0.33915368	0.18717265	0.7261958122253418	True
10	5100	1.4305102825164795	0.30535888671875	1029.9713134765625	0.26158177852630615	702.8618774414062	0.3388961	0.1980944	0.596721887588501	False
10	5200	1.4264209270477295	0.28395962715148926	932.815185546875	0.3152550458908081	703.9924926757812	0.3383091	0.12974809	0.6640186905860901	False
10	5300	1.415405511856079	0.2878298759460449	992.2477416992188	0.27774038910865784	702.7119140625	0.34019265	0.20137417	0.6883373856544495	False
11	5400	0.8909709453582764	0.2871739864349365	984.4281005859375	0.22891581058502197	702.9700317382812	0.33969736	0.1327517	0.6233240365982056	False
11	5500	1.410555124282837	0.2859952449798584	941.341064453125	0.248355433344841	703.5527954101562	0.33723927	0.2347406	0.7925333380699158	False
11	5600	1.4163308143615723	0.28606414794921875	1061.1824951171875	0.3433174192905426	703.328125	0.33942255	0.15823579	0.5663433074951172	False
11	5700	1.4103615283966064	0.28589344024658203	1155.720703125	0.3063862919807434	704.3107299804688	0.33743608	0.22565696	0.6843973398208618	False
11	5800	1.4080162048339844	0.28644776344299316	1022.4027709960938	0.251302570104599	704.7207641601562	0.33816037	0.17871314	0.7283793687820435	False
12	5900	1.0469658374786377	0.30529141426086426	1048.30029296875	0.3726785182952881	703.6151123046875	0.33840322	0.17203358	0.5695506930351257	False
12	6000	1.465773344039917	0.2908053398132324	959.0834350585938	0.2075415551662445	703.5621337890625	0.33880228	0.21030396	0.5250697135925293	False
12	6100	1.4712486267089844	0.2919471263885498	1103.23779296875	0.5759522914886475	702.3043212890625	0.34063572	0.1920656	0.42978954315185547	True
12	6200	1.4698336124420166	0.285555362701416	900.907958984375	0.21700455248355865	701.7806396484375	0.34254444	0.18138888	0.7719790935516357	True
13	6300	0.10940003395080566	0.28615665435791016	965.659912109375	0.2054164707660675	701.6265869140625	0.34275475	0.17768368	0.6369398236274719	True
13	6400	1.4143288135528564	0.2858431339263916	1083.955810546875	0.28735336661338806	701.4495239257812	0.3431651	0.19325265	0.7081631422042847	True
13	6500	1.4171173572540283	0.28574299812316895	1030.8433837890625	0.3537992238998413	702.3880615234375	0.3414285	0.19011696	1.1130542755126953	False
13	6600	1.4062933921813965	0.28571510314941406	997.0487060546875	0.19739505648612976	701.680419921875	0.3415961	0.21203162	0.6596509218215942	False
13	6700	1.406999111175537	0.2857658863067627	972.2079467773438	0.22268745303153992	702.1033325195312	0.34268668	0.18189201	0.5396302938461304	False
14	6800	0.2971346378326416	0.2866673469543457	1002.7493896484375	0.42827966809272766	701.9093017578125	0.3422313	0.23469357	1.1964879035949707	False
14	6900	1.4548349380493164	0.28870439529418945	928.425537109375	0.22696664929389954	702.1763916015625	0.34139135	0.18434723	0.6496021747589111	False
14	7000	1.4113922119140625	0.2900514602661133	1152.6202392578125	0.30097877979278564	701.5548095703125	0.3424635	0.20075294	0.6303439736366272	False
14	7100	1.4248099327087402	0.2894914150238037	1020.74560546875	0.19884061813354492	703.7398681640625	0.33898866	0.19972265	0.7920594811439514	False
14	7200	1.4189679622650146	0.2894101142883301	1149.19091796875	0.5536563992500305	702.4855346679688	0.34214097	0.1819566	0.505753755569458	False
15	7300	0.4858360290527344	0.2897939682006836	989.2919921875	0.2711554765701294	701.6525268554688	0.3436452	0.2403142	0.8539378046989441	False
15	7400	1.4689435958862305	0.2896761894226074	1118.4337158203125	0.3566926121711731	701.976318359375	0.34232834	0.22017422	0.9659984111785889	False
15	7500	1.413404941558838	0.28881359100341797	1069.1717529296875	0.3637514114379883	701.515380859375	0.34282595	0.19476539	0.6241593360900879	True
15	7600	1.4151742458343506	0.28644299507141113	920.32958984375	0.16897936165332794	700.9991455078125	0.34337547	0.19627723	0.7063379287719727	True
15	7700	1.3847012519836426	0.2846949100494385	949.5333251953125	0.11120596528053284	701.526123046875	0.34198117	0.20224202	0.6229538917541504	False
16	7800	0.6652302742004395	0.29016947746276855	989.0244140625	0.22484144568443298	701.0485229492188	0.34245586	0.22027564	0.5141242742538452	True
16	7900	1.4159514904022217	0.29076600074768066	1057.888427734375	0.4698759615421295	701.3862915039062	0.34370592	0.22135073	0.6742671132087708	False
16	8000	1.4147932529449463	0.29063844680786133	1001.0936889648438	0.23527511954307556	701.2686767578125	0.3440926	0.24655119	0.6393629908561707	False
16	8100	1.4119846820831299	0.29044270515441895	999.64404296875	0.218517005443573	700.6687622070312	0.34325796	0.25113246	0.5848405361175537	True
16	8200	1.419874906539917	0.29055047035217285	984.1368408203125	0.20230436325073242	707.4200439453125	0.32972613	0.3203603	0.8657357692718506	False
17	8300	0.8479721546173096	0.3105032444000244	1106.0213623046875	0.3700103163719177	701.998779296875	0.34399593	0.26651055	0.73177170753479	False
17	8400	1.4590673446655273	0.30248403549194336	927.4634399414062	0.25234347581863403	701.5587158203125	0.34414217	0.2540718	0.8763238191604614	False
17	8500	1.4839959144592285	0.2907602787017822	978.439453125	0.20848923921585083	700.4921875	0.34470856	0.2282174	0.688692569732666	True
17	8600	1.459045648574829	0.28972482681274414	1044.6480712890625	0.21451735496520996	702.624755859375	0.342608	0.25169063	0.6889711618423462	False
17	8700	1.5113201141357422	0.2873537540435791	979.0072631835938	0.13621188700199127	701.54443359375	0.3432698	0.22681648	0.6612651944160461	False
18	8800	1.0099663734436035	0.2867763042449951	940.0508422851562	0.16370786726474762	701.0103149414062	0.3438774	0.27848518	0.6783453226089478	False
18	8900	1.417565107345581	0.3006470203399658	1015.8964233398438	0.09947837144136429	701.7125244140625	0.34279138	0.27554864	0.7780307531356812	False
18	9000	1.4090766906738281	0.28869104385375977	959.1155395507812	0.1320592164993286	702.3950805664062	0.34206927	0.25197208	0.7058655023574829	False
18	9100	1.4594285488128662	0.2936830520629883	952.885498046875	0.21741855144500732	702.3189086914062	0.34422344	0.2677144	0.49823665618896484	False
19	9200	0.08308982849121094	0.2954409122467041	1031.895751953125	0.2004488706588745	701.1140747070312	0.3426594	0.3054442	0.600139856338501	False
19	9300	1.8484902381896973	0.2930867671966553	968.5592041015625	0.11101826280355453	700.7091064453125	0.3441567	0.29745805	0.7674710750579834	False
19	9400	1.8134984970092773	0.29303860664367676	1082.42724609375	0.34910351037979126	700.5635375976562	0.3444421	0.27221292	0.5796422958374023	True
19	9500	1.426976203918457	0.28972816467285156	928.8583984375	0.16673657298088074	701.6632690429688	0.3431086	0.2884131	0.5736029148101807	False
19	9600	1.4142582416534424	0.28925180435180664	1024.0550537109375	0.1766582429409027	700.0613403320312	0.3449519	0.2951696	0.8089763522148132	True
20	9700	0.25716519355773926	0.2900078296661377	1121.242919921875	0.22751031816005707	701.2185668945312	0.34370092	0.2976746	1.0837156772613525	False
20	9800	1.4613027572631836	0.2963078022003174	1039.6954345703125	0.1475074589252472	701.583251953125	0.3428714	0.30063766	0.8830024600028992	False
20	9900	1.4599435329437256	0.2905111312866211	1070.211181640625	0.2825610339641571	700.1411743164062	0.34556717	0.27982265	0.7483664751052856	False
20	10000	1.8430275917053223	0.3228278160095215	913.1290283203125	0.16922712326049805	701.7988891601562	0.34199968	0.2862779	0.7217665910720825	False
20	10100	1.456606149673462	0.28899526596069336	926.6748046875	0.1349930614233017	700.6615600585938	0.3450215	0.28558165	0.5037875175476074	False
21	10200	0.4641447067260742	0.28914690017700195	1134.9989013671875	0.3253379464149475	700.3624877929688	0.34537145	0.3074621	0.7680180072784424	False
21	10300	1.4146454334259033	0.2858443260192871	947.161865234375	0.2519146203994751	702.048828125	0.3411966	0.3533821	1.011070728302002	False
21	10400	1.405867099761963	0.2878110408782959	948.3062133789062	0.13277891278266907	700.0377197265625	0.3451474	0.29890075	0.5926526784896851	True
21	10500	1.4096169471740723	0.283383846282959	969.4439086914062	0.28801581263542175	699.9127807617188	0.34615687	0.28942072	0.6276578903198242	True
21	10600	1.3935332298278809	0.2868313789367676	1017.2647705078125	0.1569412499666214	700.5646362304688	0.34393212	0.3045854	0.948972225189209	False
22	10700	0.6014294624328613	0.2869563102722168	1041.23291015625	0.4189612865447998	700.4478759765625	0.34544173	0.3141989	0.6133596897125244	False
22	10800	1.4095637798309326	0.28653573989868164	1056.3533935546875	0.3002641797065735	700.810302734375	0.34421292	0.29231226	0.4999004304409027	False
22	10900	1.843886375427246	0.28950047492980957	994.6284790039062	0.19863557815551758	699.8024291992188	0.3463641	0.3072251	0.7087091207504272	True
22	11000	1.379986047744751	0.2832667827606201	1077.822021484375	0.32995879650115967	700.25341796875	0.34507084	0.35406834	0.6714560985565186	False
22	11100	1.3976545333862305	0.28093981742858887	986.0355224609375	0.17800372838974	700.3319091796875	0.34422418	0.2780946	0.6927677392959595	False
23	11200	0.7510981559753418	0.28455281257629395	947.59326171875	0.10970824956893921	700.3275756835938	0.34597036	0.29776418	0.7189264893531799	False
23	11300	1.3464796543121338	0.28818392753601074	1048.5068359375	0.2686813473701477	700.7612915039062	0.34424716	0.31676906	0.526373028755188	False
23	11400	1.3728320598602295	0.2929117679595947	939.6295166015625	0.1980380117893219	700.8585815429688	0.3455261	0.3000921	0.5313417315483093	False
23	11500	1.4542326927185059	0.28291797637939453	986.7526245117188	0.25877389311790466	700.3023071289062	0.3459092	0.29517162	0.6806521415710449	False
23	11600	1.3724563121795654	0.2792978286743164	1033.89453125	0.2576417922973633	700.3216552734375	0.3458168	0.31912854	0.7470779418945312	False
24	11700	1.2214088439941406	0.2872309684753418	967.9215087890625	0.25791147351264954	699.640380859375	0.34731668	0.31805602	0.8267658948898315	True
24	11800	1.7915408611297607	0.28957366943359375	1003.82275390625	0.2596436142921448	700.9890747070312	0.34439206	0.27940965	0.6374449729919434	False
24	11900	1.8494348526000977	0.29104042053222656	1005.3483276367188	0.14970844984054565	700.1947631835938	0.3454944	0.26331294	0.5671640634536743	False
24	12000	1.8047306537628174	0.28714537620544434	1036.0115966796875	0.273271381855011	700.8519897460938	0.34429574	0.22816747	0.7445809245109558	False
25	12100	0.01201319694519043	0.2960047721862793	1044.9642333984375	0.2604983448982239	701.0357666015625	0.3460623	0.32433063	0.6550379991531372	False
25	12200	1.3810803890228271	0.28116798400878906	941.93505859375	0.14599493145942688	699.6353759765625	0.34768447	0.331533	0.5802710056304932	True
25	12300	1.3919219970703125	0.2825620174407959	1000.902099609375	0.20382344722747803	699.8386840820312	0.346235	0.31862184	0.6404997110366821	False
25	12400	1.3913962841033936	0.281109094619751	951.1426391601562	0.14134807884693146	700.6265869140625	0.34694454	0.3443719	0.6780186891555786	False
25	12500	1.3896315097808838	0.28746867179870605	1093.74169921875	0.2595917582511902	702.2630615234375	0.34433335	0.32852057	0.8941051959991455	False
26	12600	0.20329952239990234	0.2845015525817871	975.5989990234375	0.09449601173400879	701.229248046875	0.34236747	0.36445242	0.6635004281997681	False
26	12700	1.449220895767212	0.2845785617828369	955.8035888671875	0.1954723298549652	701.0706787109375	0.34609213	0.315225	0.6192253828048706	False
26	12800	1.3872549533843994	0.28464603424072266	935.0081787109375	0.18190079927444458	700.0604858398438	0.34703538	0.34026015	0.7706130146980286	False
26	12900	1.380854606628418	0.28478074073791504	999.0689697265625	0.22708629071712494	700.2806396484375	0.34675002	0.34539774	0.8556926846504211	False
26	13000	1.3711938858032227	0.2812173366546631	889.978271484375	0.4078635275363922	700.3583984375	0.3458603	0.37953317	1.0441802740097046	False
27	13100	0.37227892875671387	0.283660888671875	978.31103515625	0.1783263385295868	699.7164306640625	0.3474553	0.34960437	0.5464321970939636	False
27	13200	1.3663933277130127	0.28447437286376953	929.6282958984375	0.24669601023197174	701.0628662109375	0.34345832	0.3490119	0.758841872215271	False
27	13300	1.4255998134613037	0.3049643039703369	960.35400390625	0.1783635914325714	700.3042602539062	0.34677103	0.33650938	0.7055751085281372	False
27	13400	1.440856695175171	0.2870960235595703	974.3556518554688	0.18953511118888855	699.4843139648438	0.34743172	0.33567125	0.49321508407592773	True
27	13500	1.4371967315673828	0.2822561264038086	985.4443969726562	0.22029447555541992	701.0223999023438	0.34412122	0.38019824	0.9934860467910767	False
28	13600	0.5837960243225098	0.28275418281555176	982.0567016601562	0.11543172597885132	699.25439453125	0.3477057	0.32475698	0.5704818964004517	True
28	13700	1.4002783298492432	0.2811930179595947	952.9031982421875	0.23785988986492157	702.0491943359375	0.34372413	0.37271726	0.8128455877304077	False
28	13800	1.3810062408447266	0.2833235263824463	1179.0728759765625	0.49779805541038513	699.4197387695312	0.34779796	0.3376446	0.5630346536636353	False
28	13900	1.3886375427246094	0.2896876335144043	1007.4400024414062	0.20933112502098083	700.6797485351562	0.34436485	0.3500653	0.9464189410209656	False
28	14000	1.4214458465576172	0.2891838550567627	927.6657104492188	0.11935563385486603	700.4339599609375	0.34675282	0.368779	0.7506430149078369	False
29	14100	0.7573263645172119	0.28912901878356934	983.8557739257812	0.25907304883003235	699.722900390625	0.34627065	0.3604247	0.7892506122589111	False
29	14200	1.415834903717041	0.28874802589416504	990.2020263671875	0.18198584020137787	699.4265747070312	0.34750685	0.34150916	0.7356374263763428	False
29	14300	1.4138877391815186	0.29114723205566406	975.6506958007812	0.21348388493061066	699.447998046875	0.34698611	0.3203494	0.7427968978881836	False
29	14400	1.408489465713501	0.2889423370361328	1046.428955078125	0.27137723565101624	699.8220825195312	0.3476749	0.36737722	0.9008524417877197	False
29	14500	1.4642753601074219	0.2883331775665283	977.0679931640625	0.20804037153720856	699.829345703125	0.3455014	0.3677824	0.6292564868927002	False
30	14600	0.9150831699371338	0.28899240493774414	960.1842651367188	0.13549762964248657	699.5426635742188	0.34686905	0.33491576	0.5650662779808044	False
30	14700	1.391571283340454	0.2873556613922119	997.4317626953125	0.2628335952758789	699.8234252929688	0.34685895	0.3542019	0.6091179847717285	False
30	14800	1.4009971618652344	0.28825879096984863	1049.008056640625	0.2837764620780945	700.3807983398438	0.34585667	0.36494836	0.6698043346405029	False
30	14900	1.4499585628509521	0.2884063720703125	1001.082763671875	0.20576922595500946	699.7207641601562	0.34656298	0.32912672	0.6705503463745117	False
30	15000	1.4009289741516113	0.2881925106048584	962.5631713867188	0.1217154860496521	700.0982666015625	0.3453249	0.36523288	0.832481861114502	False
31	15100	1.066957712173462	0.28821253776550293	1007.6444091796875	0.18999941647052765	700.3407592773438	0.3464583	0.33981133	0.6684920787811279	False
31	15200	1.4585464000701904	0.28621745109558105	960.862548828125	0.22124391794204712	700.9177856445312	0.3446492	0.36453706	0.7412128448486328	False
31	15300	1.3932757377624512	0.28528285026550293	951.66650390625	0.22010701894760132	700.4108276367188	0.3466257	0.36518955	0.7271876335144043	False
31	15400	1.4018981456756592	0.2823162078857422	994.3401489257812	0.21788740158081055	699.7706909179688	0.34734172	0.32400513	0.743013322353363	False
32	15500	0.15404510498046875	0.2869596481323242	999.1264038085938	0.24879877269268036	701.2357177734375	0.34669974	0.32548344	0.7274198532104492	False
32	15600	1.3968710899353027	0.2858119010925293	923.1400146484375	0.18590062856674194	699.7774047851562	0.34624395	0.35344	0.5474062561988831	False
32	15700	1.3963634967803955	0.2869863510131836	983.241943359375	0.17566800117492676	699.4627685546875	0.3467685	0.36340874	0.7229112386703491	False
32	15800	1.4237983226776123	0.2902345657348633	989.5240478515625	0.23314690589904785	699.6104736328125	0.3481765	0.3386013	0.6487147808074951	False
32	15900	1.4228405952453613	0.30083751678466797	1030.453857421875	0.36959484219551086	699.6661376953125	0.3480744	0.3479157	0.6294842958450317	False
33	16000	0.36771512031555176	0.28713059425354004	1024.2884521484375	0.25396522879600525	699.5363159179688	0.34802067	0.38379735	0.7178717851638794	False
33	16100	1.4837379455566406	0.29083752632141113	906.5267333984375	0.12584400177001953	700.5018920898438	0.34701145	0.33884504	0.5376750230789185	False
33	16200	1.469111442565918	0.29082560539245605	978.8931884765625	0.2420002520084381	700.1869506835938	0.3476254	0.36041743	0.509095311164856	False
33	16300	1.7680115699768066	0.2939605712890625	974.37744140625	0.2722938060760498	700.0986938476562	0.3490153	0.35336202	0.4805147051811218	False
33	16400	1.7876005172729492	0.2916285991668701	1053.126220703125	0.33280572295188904	699.9676513671875	0.34647202	0.3366852	0.7590769529342651	False
34	16500	0.5501565933227539	0.2903435230255127	1053.735595703125	0.2099563181400299	700.0419311523438	0.34629124	0.36059386	0.6758511662483215	False
34	16600	1.4385225772857666	0.2909839153289795	953.328369140625	0.25044310092926025	700.1215209960938	0.34616056	0.35238856	0.8922002911567688	False
34	16700	1.4475858211517334	0.2921409606933594	1019.921142578125	0.20159828662872314	699.3611450195312	0.34586877	0.3605451	0.5836920142173767	False
34	16800	1.4237079620361328	0.28557848930358887	994.5111694335938	0.25853878259658813	699.6151123046875	0.34745646	0.35207042	0.4993720054626465	False
34	16900	1.4043030738830566	0.29990291595458984	1031.3251953125	0.2998026907444	699.9703369140625	0.34618118	0.36503807	0.7644138336181641	False
35	17000	0.7408294677734375	0.2869126796722412	991.04296875	0.24614578485488892	699.7969360351562	0.34631234	0.38759372	0.7164901494979858	False
35	17100	1.4455676078796387	0.2857661247253418	1188.547607421875	0.4440869987010956	700.1468505859375	0.34704116	0.35378733	0.5697572231292725	False
35	17200	1.408956527709961	0.28560781478881836	983.8197631835938	0.28702569007873535	699.4340209960938	0.34693897	0.40048373	0.8014611005783081	False
35	17300	1.4295811653137207	0.2855253219604492	995.082275390625	0.1772404909133911	700.243408203125	0.34804296	0.395592	0.7167096138000488	False
35	17400	1.4264662265777588	0.28621506690979004	1071.4283447265625	0.3000584840774536	699.92529296875	0.346076	0.37214953	0.6611102819442749	False
36	17500	0.8844351768493652	0.28818297386169434	979.306884765625	0.1855129897594452	699.1240844726562	0.34774747	0.37382936	0.5679332613945007	True
36	17600	1.444422960281372	0.2888648509979248	983.4108276367188	0.11972612142562866	699.635009765625	0.34685326	0.35593197	0.6585887670516968	False
36	17700	1.4165871143341064	0.28897881507873535	1042.0096435546875	0.2559719383716583	699.2269897460938	0.34816623	0.3713628	0.8014929294586182	False
36	17800	1.4265730381011963	0.2885167598724365	1007.9229125976562	0.2515079975128174	698.80419921875	0.34787923	0.38577002	0.8192951679229736	True
36	17900	1.4273035526275635	0.28888893127441406	999.3992919921875	0.17807725071907043	700.9224853515625	0.3477809	0.3689477	0.4444882869720459	False
37	18000	1.332413673400879	0.3014845848083496	1015.3753051757812	0.1410733014345169	699.3309326171875	0.34905997	0.37167436	0.5200779438018799	False
37	18100	1.8676509857177734	0.2909557819366455	954.093017578125	0.12124702334403992	699.5407104492188	0.34664407	0.3779903	0.7140620946884155	False
37	18200	1.8863394260406494	0.28942036628723145	1075.9366455078125	0.3012952208518982	699.3128662109375	0.348286	0.37212706	0.5522056818008423	False
37	18300	1.8720250129699707	0.28905677795410156	926.8670654296875	0.1616857349872589	699.3347778320312	0.34838453	0.3794259	0.7072494626045227	False
38	18400	0.15095186233520508	0.2894918918609619	1019.7330322265625	0.21405373513698578	699.8817749023438	0.34641078	0.3809384	0.8334226608276367	False
38	18500	1.5683236122131348	0.2837402820587158	927.877685546875	0.20842745900154114	699.2423095703125	0.34796324	0.3690801	0.6320314407348633	False
38	18600	1.403423547744751	0.28033900260925293	928.5802001953125	0.12755948305130005	699.2032470703125	0.3478676	0.35439897	0.5790565609931946	False
38	18700	1.3991715908050537	0.2848014831542969	1068.3978271484375	0.28328046202659607	699.2025146484375	0.34847412	0.35554686	0.5783019065856934	False
38	18800	1.3843474388122559	0.28323841094970703	983.393798828125	0.1811869591474533	698.6730346679688	0.34856173	0.39256102	0.49113649129867554	True
39	18900	0.2945394515991211	0.2839047908782959	1040.699462890625	0.2947547733783722	699.7335815429688	0.34850198	0.37928256	0.6059650182723999	False
39	19000	1.4365260601043701	0.2822592258453369	933.9464111328125	0.2012059986591339	698.8341064453125	0.34812993	0.36856705	0.7378450036048889	False
39	19100	1.3924903869628906	0.30251622200012207	1054.68505859375	0.48083066940307617	698.8726806640625	0.34841737	0.3809267	0.6016204357147217	False
39	19200	1.415572166442871	0.28319215774536133	914.0501708984375	0.1808387041091919	700.047607421875	0.34529573	0.37842423	0.5619341135025024	False
39	19300	1.4507787227630615	0.2870142459869385	1011.9608154296875	0.21223899722099304	699.4987182617188	0.34775424	0.3734247	0.5515137314796448	False
40	19400	0.6835567951202393	0.28849315643310547	857.0770263671875	0.19341625273227692	699.737548828125	0.34787008	0.38204852	0.6824734210968018	False
40	19500	1.860818862915039	0.2848784923553467	993.1103515625	0.1858397126197815	699.3663330078125	0.34735048	0.35661358	0.5590558052062988	False
